ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,36605,2,MIDCPNIFTY,MIDCPNIFTY2450611025PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036605,144.75,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11025,4
NSEFO,51846,2,MIDCPNIFTY,MIDCPNIFTY24MAY9050CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800051846,2387.75,1723.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,9050,3
NSEFO,39097,2,MIDCPNIFTY,MIDCPNIFTY24MAY9725PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800039097,3.5,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,9725,4
NSEFO,53979,2,MIDCPNIFTY,MIDCPNIFTY24JUN12900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600053979,14.3,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,12900,3
NSEFO,39100,2,MIDCPNIFTY,MIDCPNIFTY24MAY9750PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800039100,3.6,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,9750,4
NSEFO,55646,2,MIDCPNIFTY,MIDCPNIFTY24MAY11375CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055646,218.55,8.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11375,3
NSEFO,46355,2,MIDCPNIFTY,MIDCPNIFTY24JUN9700PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046355,13.85,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9700,4
NSEFO,36855,2,MIDCPNIFTY,MIDCPNIFTY2450611975PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036855,1240.75,576.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11975,4
NSEFO,46515,2,MIDCPNIFTY,MIDCPNIFTY245179450PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046515,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9450,4
NSEFO,39457,2,MIDCPNIFTY,MIDCPNIFTY24JUL11875PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039457,1027.55,559.75,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11875,4
NSEFO,39314,2,MIDCPNIFTY,MIDCPNIFTY24JUL11150CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039314,650.0,279.5,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11150,3
NSEFO,48997,2,MIDCPNIFTY,MIDCPNIFTY2451312325CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048997,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,12325,3
NSEFO,46819,2,MIDCPNIFTY,MIDCPNIFTY2451710575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046819,46.65,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10575,4
NSEFO,48907,2,MIDCPNIFTY,MIDCPNIFTY2451311625CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048907,25.9,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11625,3
NSEFO,55591,2,MIDCPNIFTY,MIDCPNIFTY24MAY10675PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055591,124.45,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10675,4
NSEFO,48821,2,MIDCPNIFTY,MIDCPNIFTY2451310825CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048821,570.7,39.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10825,3
NSEFO,55469,2,MIDCPNIFTY,MIDCPNIFTY2460312225PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500055469,1421.1,785.2,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12225,4
NSEFO,39406,2,MIDCPNIFTY,MIDCPNIFTY24JUL11475PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039406,719.0,343.3,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11475,4
NSEFO,55712,2,MIDCPNIFTY,MIDCPNIFTY24MAY12200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055712,14.4,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12200,3
NSEFO,55704,2,MIDCPNIFTY,MIDCPNIFTY24MAY12100CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055704,21.65,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12100,3
NSEFO,39308,2,MIDCPNIFTY,MIDCPNIFTY24JUL11125PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039308,491.0,203.8,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11125,4
NSEFO,53971,2,MIDCPNIFTY,MIDCPNIFTY24MAY10250CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800053971,1190.5,553.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10250,3
NSEFO,39374,2,MIDCPNIFTY,MIDCPNIFTY24JUL11325CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039374,543.55,217.65,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11325,3
NSEFO,54646,2,MIDCPNIFTY,MIDCPNIFTY2460310375PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054646,60.0,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10375,4
NSEFO,49036,2,MIDCPNIFTY,MIDCPNIFTY2451313400PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400049036,2647.4,1983.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,13400,4
NSEFO,54513,2,MIDCPNIFTY,MIDCPNIFTY246037900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054513,3544.65,2880.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,7900,3
NSEFO,55566,2,MIDCPNIFTY,MIDCPNIFTY24MAY10425CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055566,1015.0,406.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10425,3
NSEFO,46604,2,MIDCPNIFTY,MIDCPNIFTY24JUN10775PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046604,249.0,55.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10775,4
NSEFO,54650,2,MIDCPNIFTY,MIDCPNIFTY2460310425PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054650,71.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10425,4
NSEFO,46745,2,MIDCPNIFTY,MIDCPNIFTY2451710150CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046745,1272.85,612.15,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10150,3
NSEFO,36763,2,MIDCPNIFTY,MIDCPNIFTY2450611500PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036763,770.4,106.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11500,4
NSEFO,51840,2,MIDCPNIFTY,MIDCPNIFTY24MAY8950CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800051840,2487.3,1823.3,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,8950,3
NSEFO,46413,2,MIDCPNIFTY,MIDCPNIFTY245178900PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046413,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,8900,4
NSEFO,36323,2,MIDCPNIFTY,MIDCPNIFTY2450610025PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036323,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10025,4
NSEFO,48814,2,MIDCPNIFTY,MIDCPNIFTY2451310725PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048814,97.8,17.2,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10725,4
NSEFO,54541,2,MIDCPNIFTY,MIDCPNIFTY246039225CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054541,2227.8,1564.0,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9225,3
NSEFO,48967,2,MIDCPNIFTY,MIDCPNIFTY2451312125CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048967,3.1,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,12125,3
NSEFO,46439,2,MIDCPNIFTY,MIDCPNIFTY24JUN10175PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046439,63.3,5.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10175,4
NSEFO,42151,2,MIDCPNIFTY,MIDCPNIFTY24JUN7900PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600042151,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,7900,4
NSEFO,37689,2,MIDCPNIFTY,MIDCPNIFTY24MAY9575CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800037689,1865.15,1201.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,9575,3
NSEFO,46239,2,MIDCPNIFTY,MIDCPNIFTY24JUN9400CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046239,2092.8,1433.1,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9400,3
NSEFO,54588,2,MIDCPNIFTY,MIDCPNIFTY246039775PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054588,4.55,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9775,4
NSEFO,46400,2,MIDCPNIFTY,MIDCPNIFTY245178800CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046400,2616.3,1952.3,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,8800,3
NSEFO,54655,2,MIDCPNIFTY,MIDCPNIFTY2460310500CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054655,961.25,386.95,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10500,3
NSEFO,55763,2,MIDCPNIFTY,MIDCPNIFTY24MAY13800PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055763,3009.65,2345.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,13800,4
NSEFO,36659,2,MIDCPNIFTY,MIDCPNIFTY2450611200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036659,46.9,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11200,3
NSEFO,36707,2,MIDCPNIFTY,MIDCPNIFTY2450611350CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036707,4.5,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11350,3
NSEFO,48836,2,MIDCPNIFTY,MIDCPNIFTY2451310950PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048836,210.5,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10950,4
NSEFO,39446,2,MIDCPNIFTY,MIDCPNIFTY24JUL11825CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039446,303.9,97.0,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11825,3
NSEFO,42232,2,MIDCPNIFTY,MIDCPNIFTY24JUN9200PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600042232,3.8,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9200,4
NSEFO,46694,2,MIDCPNIFTY,MIDCPNIFTY24JUN11025PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046694,381.95,109.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11025,4
NSEFO,36610,2,MIDCPNIFTY,MIDCPNIFTY2450611075CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036610,196.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11075,3
NSEFO,39184,2,MIDCPNIFTY,MIDCPNIFTY24JUL10350CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039184,1266.9,715.9,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,10350,3
NSEFO,37132,2,MIDCPNIFTY,MIDCPNIFTY24JUN13700CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600037132,3.55,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,13700,3
NSEFO,48784,2,MIDCPNIFTY,MIDCPNIFTY2451310475PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048784,12.55,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10475,4
NSEFO,48696,2,MIDCPNIFTY,MIDCPNIFTY245139875CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048696,1536.2,872.2,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,9875,3
NSEFO,54700,2,MIDCPNIFTY,MIDCPNIFTY2460311025PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054700,335.1,54.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11025,4
NSEFO,36664,2,MIDCPNIFTY,MIDCPNIFTY2450611225CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036664,32.0,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11225,3
NSEFO,60471,2,MIDCPNIFTY,MIDCPNIFTY24MAY8675CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800060471,2761.05,2097.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,8675,3
NSEFO,36264,2,MIDCPNIFTY,MIDCPNIFTY245069850CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036264,1547.85,883.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,9850,3
NSEFO,46365,2,MIDCPNIFTY,MIDCPNIFTY24JUN9825PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046365,21.55,0.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9825,4
NSEFO,37621,2,MIDCPNIFTY,MIDCPNIFTY24MAY9200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800037621,2238.45,1574.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,9200,3
NSEFO,36330,2,MIDCPNIFTY,MIDCPNIFTY2450610050CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036330,1351.8,687.8,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10050,3
NSEFO,36759,2,MIDCPNIFTY,MIDCPNIFTY2450611475PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036759,737.8,73.8,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11475,4
NSEFO,36682,2,MIDCPNIFTY,MIDCPNIFTY2450611275CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036682,13.7,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11275,3
NSEFO,39417,2,MIDCPNIFTY,MIDCPNIFTY24JUL11525PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039417,755.05,367.05,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11525,4
NSEFO,49037,2,MIDCPNIFTY,MIDCPNIFTY2451313500CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400049037,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,13500,3
NSEFO,54607,2,MIDCPNIFTY,MIDCPNIFTY2460310025CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054607,1431.35,783.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10025,3
NSEFO,54569,2,MIDCPNIFTY,MIDCPNIFTY246039550CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054569,1904.65,1242.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9550,3
NSEFO,35705,2,MIDCPNIFTY,MIDCPNIFTY245177700PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800035705,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,7700,4
NSEFO,48816,2,MIDCPNIFTY,MIDCPNIFTY2451310750PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048816,107.5,15.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10750,4
NSEFO,54630,2,MIDCPNIFTY,MIDCPNIFTY2460310175PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054630,28.55,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10175,4
NSEFO,54535,2,MIDCPNIFTY,MIDCPNIFTY246039000CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054535,2446.2,1782.2,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9000,3
NSEFO,36158,2,MIDCPNIFTY,MIDCPNIFTY245069400CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036158,2001.4,1337.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,9400,3
NSEFO,52853,2,MIDCPNIFTY,MIDCPNIFTY2451711425PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052853,647.85,116.35,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11425,4
NSEFO,40479,2,MIDCPNIFTY,MIDCPNIFTY24MAY10150CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800040479,1290.9,643.8,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10150,3
NSEFO,55661,2,MIDCPNIFTY,MIDCPNIFTY24MAY11550PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055661,763.25,239.35,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11550,4
NSEFO,54761,2,MIDCPNIFTY,MIDCPNIFTY2460311775CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054761,102.8,1.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11775,3
NSEFO,46996,2,MIDCPNIFTY,MIDCPNIFTY24JUN12100PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046996,1254.9,682.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,12100,4
NSEFO,51877,2,MIDCPNIFTY,MIDCPNIFTY2451710875CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800051877,534.2,56.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10875,3
NSEFO,40073,2,MIDCPNIFTY,MIDCPNIFTY24JUN7500PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600040073,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,7500,4
NSEFO,54758,2,MIDCPNIFTY,MIDCPNIFTY2460311725PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054758,923.9,373.9,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11725,4
NSEFO,48608,2,MIDCPNIFTY,MIDCPNIFTY245138300CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048608,3108.75,2444.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,8300,3
NSEFO,54510,2,MIDCPNIFTY,MIDCPNIFTY246037700PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054510,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,7700,4
NSEFO,46552,2,MIDCPNIFTY,MIDCPNIFTY245179575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046552,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9575,4
NSEFO,39515,2,MIDCPNIFTY,MIDCPNIFTY24JUL12425PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039515,1511.75,948.55,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12425,4
NSEFO,55689,2,MIDCPNIFTY,MIDCPNIFTY24MAY11900PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055689,1109.2,495.0,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11900,4
NSEFO,46557,2,MIDCPNIFTY,MIDCPNIFTY245179650CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046557,1768.3,1104.3,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9650,3
NSEFO,54527,2,MIDCPNIFTY,MIDCPNIFTY246038600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054527,2843.95,2179.95,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,8600,3
NSEFO,51477,2,MIDCPNIFTY,MIDCPNIFTY24JUN14000CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600051477,3.2,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,14000,3
NSEFO,46566,2,MIDCPNIFTY,MIDCPNIFTY245179675CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046566,1743.35,1079.35,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9675,3
NSEFO,46756,2,MIDCPNIFTY,MIDCPNIFTY2451710250CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046756,1172.45,515.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10250,3
NSEFO,37032,2,MIDCPNIFTY,MIDCPNIFTY2450612800CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037032,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,12800,3
NSEFO,36819,2,MIDCPNIFTY,MIDCPNIFTY2450611775PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036819,1036.25,372.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11775,4
NSEFO,39304,2,MIDCPNIFTY,MIDCPNIFTY24MAY9825CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800039304,1615.95,954.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,9825,3
NSEFO,54602,2,MIDCPNIFTY,MIDCPNIFTY246039950PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054602,10.7,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9950,4
NSEFO,55613,2,MIDCPNIFTY,MIDCPNIFTY24MAY10950PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055613,264.95,19.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10950,4
NSEFO,36194,2,MIDCPNIFTY,MIDCPNIFTY245069600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036194,1801.5,1137.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,9600,3
NSEFO,48668,2,MIDCPNIFTY,MIDCPNIFTY245139625PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048668,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,9625,4
NSEFO,46589,2,MIDCPNIFTY,MIDCPNIFTY24JUN10700PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046589,215.8,44.3,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10700,4
NSEFO,48781,2,MIDCPNIFTY,MIDCPNIFTY2451310475CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048781,938.65,289.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10475,3
NSEFO,36738,2,MIDCPNIFTY,MIDCPNIFTY24MAY9475PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800036738,3.1,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,9475,4
NSEFO,39558,2,MIDCPNIFTY,MIDCPNIFTY24JUL14000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039558,3032.9,2375.5,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,14000,4
NSEFO,38099,2,MIDCPNIFTY,MIDCPNIFTY24JUL8000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100038099,3.05,0.05,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,8000,4
NSEFO,55739,2,MIDCPNIFTY,MIDCPNIFTY24MAY12600PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055739,1809.6,1148.1,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12600,4
NSEFO,54553,2,MIDCPNIFTY,MIDCPNIFTY246039375CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054553,2078.7,1415.1,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9375,3
NSEFO,48945,2,MIDCPNIFTY,MIDCPNIFTY2451311975CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048945,3.35,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11975,3
NSEFO,54649,2,MIDCPNIFTY,MIDCPNIFTY2460310425CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054649,1034.3,442.2,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10425,3
NSEFO,39463,2,MIDCPNIFTY,MIDCPNIFTY24JUL11950PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039463,1090.7,607.5,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11950,4
NSEFO,46333,2,MIDCPNIFTY,MIDCPNIFTY24JUN9575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046333,8.2,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9575,4
